22.18		48.26		664.75		12.07		
22.54		52.13		948.41		7.99		
22.04		48.02		449.6		2.08		
29.5		55.85		715.58		8.71		
22.09		42.41		615.0		1.86		
29.65		54.22		782.08		0.89		
22.09		47.51		675.73		4.1		
28.9		58.28		982.1		11.18		
15.93		59.96		730.58		10.3		
16.0		59.8		703.38		6.51		
22.93		52.92		930.2		13.23		
22.15		48.36		745.88		11.32		
29.62		54.86		776.33		4.2		
22.09		46.52		767.02		5.36		
22.09		46.64		885.42		12.31		
22.09		44.67		471.86		11.24		
29.97		53.5		440.21		7.56		
22.55		50.99		758.66		3.23		
22.09		47.47		705.67		6.72		
22.09		47.33		941.85		13.01		
22.54		52.68		998.68		1.25		
22.64		50.79		673.62		9.08		
22.55		51.02		729.8		4.98		
22.12		48.48		818.13		3.09		
22.09		40.43		934.15		8.73		
22.09		43.15		431.3		0.51		
15.95		59.9		677.64		10.8		
22.63		59.48		881.51		10.16		
19.23		59.65		617.4		4.94		
22.09		45.9		518.18		9.2		
22.48		50.13		725.53		7.95		
29.5		55.93		909.61		7.24		
22.13		49.04		785.22		11.84		
29.17		57.81		602.27		9.03		
29.5		56.74		746.16		5.29		
22.54		52.23		749.19		12.49		
22.54		52.43		402.84		7.28		
29.96		53.89		798.01		10.02		
22.11		48.8		592.68		10.14		
22.09		40.49		789.29		13.39		
22.04		47.92		506.61		5.63		
22.47		50.18		543.95		7.8		
22.09		44.1		655.98		12.24		
29.5		56.43		571.23		4.61		
22.09		43.06		593.68		6.48		
29.97		53.31		886.84		0.8		
22.09		44.91		993.68		11.94		
29.5		56.22		595.2		5.87		
22.09		43.53		889.48		7.06		
22.54		51.11		674.94		6.05		
29.5		55.93		950.99		12.21		
22.12		48.45		496.46		12.79		
22.09		43.91		780.08		5.56		
23.0		59.33		654.42		5.62		
28.86		58.35		784.04		8.18		
22.09		44.57		505.37		4.52		
29.46		55.35		414.93		1.78		
22.09		44.26		532.5		2.51		
22.18		49.21		642.68		3.84		
23.05		59.41		791.51		3.01		
22.53		51.38		935.21		3.46		
23.13		59.1		604.12		4.98		
29.24		57.52		886.35		5.37		
29.5		56.07		680.62		2.44		
28.87		58.39		686.1		1.69		
22.09		42.09		492.37		8.19		
22.09		41.98		724.52		8.5		
22.09		42.35		633.17		7.25		
29.48		55.53		782.07		3.42		
29.62		54.86		946.59		3.49		
22.09		40.3		945.77		10.44		
29.96		54.03		811.31		2.19		
22.09		47.55		931.24		2.26		
23.13		59.14		441.07		4.41		
22.53		51.43		607.26		10.64		
29.5		56.64		858.09		10.08		
22.09		47.51		948.19		1.78		
22.09		42.65		715.29		2.71		
22.42		49.9		650.96		5.68		
29.49		55.63		947.04		3.07		
22.09		41.69		416.73		12.5		
22.09		41.3		406.15		4.73		
22.09		40.45		420.48		11.29		
22.54		52.45		926.14		8.12		
22.48		50.06		921.82		11.56		
22.67		50.41		661.65		7.81		
22.09		45.81		449.51		9.86		
28.94		58.24		587.76		1.65		
29.5		56.67		905.71		10.35		
22.09		43.25		914.2		10.69		
22.54		52.63		836.75		9.97		
21.63		51.23		555.93		0.25		
22.93		52.93		742.81		11.22		
28.87		58.57		439.66		11.95		
29.3		57.3		565.36		3.32		
29.4		56.96		559.34		9.54		
29.55		55.19		855.7		1.97		
22.53		51.32		655.89		10.73		
29.4		57.19		568.62		13.29		
22.39		42.26		609.88		0.17		
22.09		45.32		450.68		5.33		
22.09		46.48		704.45		3.62		
22.51		46.44		422.94		0.12		
22.09		47.21		712.31		6.05		
22.09		40.96		925.63		1.48		
22.54		51.79		581.4		3.24		
15.95		59.92		786.03		5.37		
22.09		44.24		753.11		11.14		
22.09		44.07		671.85		11.21		
22.64		50.81		770.99		10.36		
22.61		50.73		585.88		4.86		
29.19		57.61		808.38		1.25		
22.14		49.06		596.12		5.63		
