29.84		47.08		644.73		12.59		
26.49		55.12		421.29		6.05		
29.56		57.3		683.23		2.79		
24.87		58.95		970.85		1.66		
21.51		42.99		409.92		13.37		
26.66		49.65		748.93		12.96		
22.45		57.85		819.22		12.98		
28.89		45.23		508.53		10.7		
29.2		56.78		732.26		5.71		
22.16		40.22		997.48		8.52		
26.42		50.6		806.29		0.32		
29.48		58.09		585.12		6.35		
26.25		57.27		548.32		12.49		
25.69		46.33		995.48		9.84		
28.25		48.22		488.95		10.61		
20.77		48.61		796.09		0.61		
24.81		56.06		872.04		7.36		
25.78		48.95		921.66		2.71		
24.48		42.92		882.75		3.33		
20.07		56.08		674.75		9.78		
22.6		53.34		478.08		2.76		
20.74		53.68		915.51		2.02		
27.98		53.92		828.46		8.07		
24.06		40.74		731.42		4.09		
27.65		46.92		414.29		7.89		
28.21		59.16		728.63		8.54		
24.05		49.15		661.83		5.21		
20.1		48.53		760.23		11.32		
29.82		59.05		841.36		12.34		
22.34		53.68		814.11		6.74		
25.43		58.74		640.87		11.25		
23.1		53.57		622.58		3.68		
22.83		59.61		598.76		5.48		
22.53		41.19		984.05		2.2		
23.44		50.39		829.1		6.99		
27.45		55.69		955.19		13.16		
28.82		51.89		696.39		7.3		
25.16		41.92		861.85		10.56		
28.99		50.31		419.02		9.02		
23.84		59.81		690.3		7.23		
25.96		40.0		431.97		0.87		
21.17		53.19		638.2		5.06		
20.46		40.23		787.1		2.81		
28.25		50.6		629.54		13.25		
22.31		59.79		620.88		3.99		
22.53		53.43		576.04		13.13		
20.6		45.4		535.79		5.38		
20.86		44.95		406.57		4.66		
26.28		51.34		756.17		7.8		
24.43		50.44		732.38		2.37		
24.97		57.63		728.79		10.63		
26.51		41.05		529.09		9.31		
23.93		43.46		623.5		9.91		
21.35		48.58		655.26		12.66		
26.64		57.25		498.47		8.28		
24.68		48.16		510.2		7.89		
28.77		53.98		770.08		7.65		
27.46		42.31		790.62		2.4		
20.3		57.05		823.93		7.22		
29.36		48.35		603.02		7.42		
26.35		55.32		663.69		3.4		
20.12		50.08		560.46		2.36		
26.2		45.7		603.86		10.8		
29.95		54.07		469.84		12.97		
23.84		59.8		923.35		7.77		
25.26		59.67		528.82		4.19		
24.58		53.9		566.96		12.45		
26.12		51.48		997.5		4.09		
26.53		56.48		496.52		5.85		
27.68		52.2		801.79		2.11		
21.19		56.81		807.92		8.44		
22.55		45.58		568.9		0.99		
26.5		55.85		947.09		12.86		
23.74		59.05		599.44		5.17		
27.3		40.22		907.06		8.59		
28.71		41.53		818.78		0.49		
24.4		40.34		440.69		7.69		
25.76		48.24		792.26		5.44		
28.14		54.06		837.15		3.96		
21.41		57.32		432.22		1.68		
22.52		55.61		939.82		9.0		
27.17		53.0		983.32		8.42		
24.84		53.62		501.94		3.48		
27.07		58.95		570.61		6.14		
27.07		43.49		540.67		2.46		
20.93		52.7		486.84		1.52		
23.35		58.29		987.72		9.47		
28.7		46.51		807.23		7.38		
20.84		51.98		576.97		4.91		
28.6		48.13		761.41		3.0		
23.6		41.16		495.78		2.05		
23.73		46.28		917.52		0.79		
21.68		40.55		995.7		4.48		
23.99		57.84		543.66		2.88		
22.64		49.65		577.81		11.03		
29.33		43.7		471.41		3.89		
20.9		41.52		502.25		2.26		
27.96		52.35		872.61		11.56		
20.66		51.06		820.04		0.54		
21.58		46.07		431.64		3.67		
29.48		52.94		818.31		13.26		
26.75		41.49		968.6		13.66		
22.67		54.25		600.53		4.44		
24.09		46.14		745.23		11.36		
20.33		44.44		600.55		11.03		
20.25		55.47		742.26		13.28		
24.49		57.08		964.86		8.59		
