23.39		50.53		687.68		11.31		
21.0		54.22		780.09		8.35		
23.95		52.26		539.68		1.42		
25.59		44.62		487.38		2.78		
26.89		43.55		837.78		6.75		
21.97		58.82		644.15		8.27		
22.02		45.29		483.23		4.74		
22.09		53.14		400.29		1.44		
22.41		52.51		462.93		6.16		
20.04		41.09		883.88		11.01		
22.03		47.42		567.44		0.37		
29.32		46.11		718.85		1.85		
26.79		50.12		657.72		4.73		
29.71		49.96		856.42		6.71		
25.51		41.25		462.75		7.27		
23.28		55.94		904.99		9.8		
27.31		57.9		623.51		0.23		
28.97		46.78		456.66		10.24		
21.56		43.44		843.41		13.7		
28.29		58.34		922.13		2.35		
21.56		54.86		517.23		8.96		
21.1		55.58		454.83		4.18		
28.1		57.35		694.82		10.28		
29.61		48.71		955.1		3.01		
25.12		51.18		768.09		3.66		
26.98		56.08		926.15		3.19		
20.49		59.64		413.58		11.89		
25.89		42.83		827.94		1.97		
26.16		47.5		917.83		13.85		
25.48		40.54		413.98		5.14		
25.57		51.45		921.78		10.43		
22.15		55.76		667.23		2.05		
28.4		49.01		683.71		11.38		
25.25		59.42		422.43		8.28		
21.24		48.28		741.53		0.39		
26.39		59.52		766.75		1.97		
24.75		52.82		490.92		3.72		
24.4		47.57		752.39		11.43		
24.85		55.93		726.93		4.89		
22.94		41.89		825.43		12.27		
23.25		52.3		564.75		4.78		
21.75		51.57		614.36		13.3		
25.67		57.92		732.87		1.13		
26.48		42.78		981.7		6.11		
27.84		43.34		531.49		6.43		
25.72		56.48		788.8		6.29		
23.15		40.89		451.88		3.96		
21.16		58.22		945.93		10.71		
21.35		59.81		726.64		0.43		
20.03		41.39		936.6		8.94		
20.04		49.77		420.36		8.97		
24.78		48.83		835.42		11.43		
25.29		51.36		663.47		0.35		
26.43		40.88		618.83		0.97		
20.54		55.26		604.97		1.43		
26.89		58.68		899.48		6.03		
28.12		56.18		546.6		8.23		
24.88		56.42		856.94		9.94		
20.15		41.64		720.39		4.22		
24.36		46.0		475.88		8.46		
25.83		46.52		695.73		6.9		
25.09		51.51		632.22		9.03		
22.6		41.72		546.64		7.79		
21.62		41.33		677.13		5.14		
26.7		42.38		994.57		13.15		
27.03		49.53		523.73		12.6		
29.23		44.35		588.66		6.3		
29.72		55.3		833.3		0.63		
24.09		45.4		828.03		2.66		
28.2		46.89		958.81		3.78		
23.54		59.77		686.36		1.33		
27.5		40.56		615.72		12.36		
24.32		45.87		586.22		13.15		
26.34		56.96		707.2		11.97		
22.61		42.37		687.14		12.13		
28.01		41.97		965.78		1.85		
23.64		55.25		601.24		3.72		
29.8		55.26		953.16		6.65		
25.84		48.38		719.69		4.79		
29.7		44.68		652.71		10.18		
26.02		54.58		902.19		12.05		
23.27		52.15		889.04		5.63		
29.46		41.7		878.1		5.49		
26.81		41.19		726.52		7.48		
29.09		49.13		983.71		8.56		
22.54		47.64		607.6		9.61		
28.73		50.11		613.67		10.4		
22.9		55.89		595.56		4.16		
20.36		52.24		825.51		11.53		
22.53		57.27		773.5		13.76		
27.93		48.77		761.92		0.21		
22.43		46.06		866.16		2.9		
22.71		48.29		567.92		12.17		
28.87		45.65		463.86		0.76		
27.65		43.84		955.34		3.18		
26.7		47.64		843.85		12.31		
20.45		45.15		810.35		12.67		
24.44		48.52		883.47		10.87		
22.18		47.4		602.15		7.71		
25.21		54.76		989.57		7.77		
23.21		42.71		717.44		2.25		
24.62		51.41		519.14		2.52		
27.36		40.04		574.61		9.45		
28.88		49.37		562.99		5.38		
20.55		51.91		568.54		5.75		
21.52		45.54		781.42		7.63		
28.29		44.77		901.19		9.48		
23.62		55.99		448.05		5.1		
25.35		46.7		816.38		13.97		
20.95		47.84		817.85		7.37		
22.54		46.32		771.67		3.58		
23.79		47.04		817.11		1.62		
29.31		59.31		821.22		1.34		
21.57		56.33		685.66		4.6		
21.24		58.63		782.75		7.68		
25.25		55.78		623.45		4.82		
25.38		46.11		510.79		1.37		
29.52		53.78		520.51		6.43		
27.89		52.88		780.8		11.81		
23.33		50.78		530.28		13.44		
23.3		52.94		602.26		3.47		
23.56		51.05		583.83		9.25		
24.7		54.19		890.78		7.89		
28.06		53.4		737.87		7.75		
24.76		59.78		694.08		11.29		
27.79		40.86		864.91		1.27		
28.31		57.35		559.61		11.59		
29.35		56.52		572.01		8.43		
25.97		53.15		762.61		5.53		
22.52		44.41		795.81		2.72		
25.94		42.08		564.19		12.34		
29.63		46.33		597.76		12.52		
26.16		55.52		703.59		3.34		
28.55		41.4		457.53		13.64		
29.68		50.58		823.76		13.19		
26.77		47.56		994.37		11.01		
21.18		40.25		400.13		6.79		
26.11		41.47		422.24		6.59		
29.18		51.74		401.85		6.63		
22.29		46.95		827.28		7.98		
23.69		40.3		811.57		6.06		
26.49		57.47		994.28		11.89		
21.21		44.8		456.11		1.85		
20.07		56.87		996.54		5.59		
25.1		43.32		673.24		6.16		
27.06		47.94		507.97		11.4		
21.74		51.46		988.58		5.92		
23.77		56.18		825.63		7.45		
23.77		47.78		991.03		12.08		
23.87		41.95		478.71		2.61		
25.34		42.04		511.78		5.01		
21.64		48.93		439.88		10.0		
24.89		58.86		996.27		11.0		
21.94		53.16		617.41		6.52		
29.83		50.21		914.6		11.04		
22.04		40.73		670.25		4.22		
25.09		50.53		804.43		12.47		
24.17		55.56		569.02		0.7		
23.87		53.12		816.38		4.43		
26.96		58.28		409.49		3.69		
26.3		54.16		978.09		4.25		
22.37		52.61		832.99		5.78		
26.56		57.45		947.34		3.6		
28.29		50.42		970.22		12.21		
24.41		49.03		498.14		1.2		
29.0		50.24		551.25		8.77		
21.21		55.36		864.17		8.85		
24.91		59.64		570.31		0.84		
23.98		40.44		616.32		10.42		
23.59		55.27		408.66		2.85		
